News Organization,Tweet Text,Positive Sentiment,Negative Sentiment,Neutral Sentiment,Compound Sentiment,Time of Tweet
CBS,"The all-star collaboration between @Rihanna, @DJKhaled and @brysontiller brought the party to the #GRAMMYs with a s… https://t.co/jTv5QbtgUp",0.144,0.0,0.856,0.4019,2018-02-02 20:07:40+00:00
CNN,"The stock market is having its worst week in two years, with the Dow dropping more than 600 points today… https://t.co/i89Ramt8IS",0.0,0.17,0.83,-0.6249,2018-02-02 20:07:49+00:00
CNN,"The stock market is having its worst week in two years, with the Dow dropping more than 600 points today… https://t.co/i89Ramt8IS",0.0,0.17,0.83,-0.6249,2018-02-02 20:07:49+00:00
FoxNews,READ THE MEMO: House Intelligence Committee report on FISA abuses https://t.co/cXWV4CkoNU,0.197,0.229,0.573,-0.128,2018-02-02 20:08:57+00:00
FoxNews,READ THE MEMO: House Intelligence Committee report on FISA abuses https://t.co/cXWV4CkoNU,0.197,0.229,0.573,-0.128,2018-02-02 20:08:57+00:00
FoxNews,"RT @FoxNewsResearch: Typical FISA Request
•Ranges 30-100 pages
•Overview of the evidence
•Legal memorandum from career intelligence lawyer…",0.154,0.0,0.846,0.4767,2018-02-02 20:14:08+00:00
FoxNews,"RT @FoxNewsResearch: Typical FISA Request
•Ranges 30-100 pages
•Overview of the evidence
•Legal memorandum from career intelligence lawyer…",0.154,0.0,0.846,0.4767,2018-02-02 20:14:08+00:00
nytimes,The worst flu season in nearly a decade has filled emergency rooms and strained resources at medical centers. “We t… https://t.co/QUNAGTqHQm,0.0,0.429,0.571,-0.9001,2018-02-02 20:15:11+00:00
nytimes,The worst flu season in nearly a decade has filled emergency rooms and strained resources at medical centers. “We t… https://t.co/QUNAGTqHQm,0.0,0.429,0.571,-0.9001,2018-02-02 20:15:11+00:00
CNN,40 million people are living in modern slavery. We want to know what freedom means to you. Share your photos and vi… https://t.co/NqmDUBHDEf,0.244,0.152,0.603,0.2263,2018-02-02 20:22:38+00:00
CNN,40 million people are living in modern slavery. We want to know what freedom means to you. Share your photos and vi… https://t.co/NqmDUBHDEf,0.244,0.152,0.603,0.2263,2018-02-02 20:22:38+00:00
FoxNews,"James Comey slams FISA memo as 'dishonest' and 'misleading' - via @brookefoxnews
https://t.co/OaO9AL9IBg",0.0,0.0,1.0,0.0,2018-02-02 20:27:19+00:00
FoxNews,"James Comey slams FISA memo as 'dishonest' and 'misleading' - via @brookefoxnews
https://t.co/OaO9AL9IBg",0.0,0.0,1.0,0.0,2018-02-02 20:27:19+00:00
FoxNews,"Chris Wallace on FISA memo: ""I wouldn't say it's worse than Watergate, as some people have said, and I wouldn't say… https://t.co/AfoHM43Mpt",0.113,0.0,0.887,0.3724,2018-02-02 20:27:45+00:00
FoxNews,"Chris Wallace on FISA memo: ""I wouldn't say it's worse than Watergate, as some people have said, and I wouldn't say… https://t.co/AfoHM43Mpt",0.113,0.0,0.887,0.3724,2018-02-02 20:27:45+00:00
CNN,"When Randall Margraves lunged toward disgraced doctor Larry Nassar in a courtroom, many social media users responde… https://t.co/kaaLjMpnq6",0.0,0.158,0.842,-0.4588,2018-02-02 20:29:49+00:00
CNN,"When Randall Margraves lunged toward disgraced doctor Larry Nassar in a courtroom, many social media users responde… https://t.co/kaaLjMpnq6",0.0,0.158,0.842,-0.4588,2018-02-02 20:29:49+00:00
nytimes,"Rebekah Martinez was reported missing in November, despite appearing on ""The Bachelor"" and being on social media https://t.co/uJQv5rmhwR",0.0,0.115,0.885,-0.296,2018-02-02 20:30:19+00:00
nytimes,"Rebekah Martinez was reported missing in November, despite appearing on ""The Bachelor"" and being on social media https://t.co/uJQv5rmhwR",0.0,0.115,0.885,-0.296,2018-02-02 20:30:19+00:00
FoxNews,".@TomFitton: ""There's no Mueller investigation without the dossier paid for by Clinton and @DNC funds - so the whol… https://t.co/0lDKcBxpXF",0.0,0.109,0.891,-0.296,2018-02-02 20:34:56+00:00
FoxNews,".@TomFitton: ""There's no Mueller investigation without the dossier paid for by Clinton and @DNC funds - so the whol… https://t.co/0lDKcBxpXF",0.0,0.109,0.891,-0.296,2018-02-02 20:34:56+00:00
FoxNews,James @Comey slams FISA memo as 'dishonest' and 'misleading' - @via @brookefoxnews https://t.co/SleE87LWtR https://t.co/P7CPFqrGhW,0.0,0.0,1.0,0.0,2018-02-02 20:36:54+00:00
FoxNews,James @Comey slams FISA memo as 'dishonest' and 'misleading' - @via @brookefoxnews https://t.co/SleE87LWtR https://t.co/P7CPFqrGhW,0.0,0.0,1.0,0.0,2018-02-02 20:36:54+00:00
FoxNews,".@NancyPelosi, prior to #memo's release: ""It's a bogus memo. It's not based on fact."" https://t.co/tdXiIGDNNv https://t.co/Fo1ioubuNx",0.0,0.0,1.0,0.0,2018-02-02 20:40:40+00:00
FoxNews,".@NancyPelosi, prior to #memo's release: ""It's a bogus memo. It's not based on fact."" https://t.co/tdXiIGDNNv https://t.co/Fo1ioubuNx",0.0,0.0,1.0,0.0,2018-02-02 20:40:40+00:00
CNN,"The US says Russia is ""developing"" an undersea nuclear-armed torpedo https://t.co/eL39Q837TK",0.0,0.0,1.0,0.0,2018-02-02 20:41:56+00:00
CNN,"The US says Russia is ""developing"" an undersea nuclear-armed torpedo https://t.co/eL39Q837TK",0.0,0.0,1.0,0.0,2018-02-02 20:41:56+00:00
BBCWorld,Tariq Ramadan charged in France over rape allegations https://t.co/NGS4BQvLt5,0.0,0.481,0.519,-0.7579,2018-02-02 20:43:20+00:00
BBCWorld,Tariq Ramadan charged in France over rape allegations https://t.co/NGS4BQvLt5,0.0,0.481,0.519,-0.7579,2018-02-02 20:43:20+00:00
FoxNews,Attorneys for former Trump campaign adviser Rick Gates asks to withdraw from case. https://t.co/6vlktACwcJ,0.0,0.0,1.0,0.0,2018-02-02 20:46:34+00:00
FoxNews,Attorneys for former Trump campaign adviser Rick Gates asks to withdraw from case. https://t.co/6vlktACwcJ,0.0,0.0,1.0,0.0,2018-02-02 20:46:34+00:00
nytimes,"Fettuccine with sausage and fried sage makes an elegant, satisfying 30 minute meal https://t.co/m4Lz70zseM https://t.co/S7lyzy6ZLT",0.319,0.0,0.681,0.7269,2018-02-02 20:47:14+00:00
nytimes,"Fettuccine with sausage and fried sage makes an elegant, satisfying 30 minute meal https://t.co/m4Lz70zseM https://t.co/S7lyzy6ZLT",0.319,0.0,0.681,0.7269,2018-02-02 20:47:14+00:00
FoxNews,".@ShepNewsTeam: ""The Dow is off 645 points, 2.48%. That is the largest day drop, if it closes like this, since Brex… https://t.co/tu5ie2elj2",0.102,0.085,0.813,0.1027,2018-02-02 20:49:16+00:00
FoxNews,".@ShepNewsTeam: ""The Dow is off 645 points, 2.48%. That is the largest day drop, if it closes like this, since Brex… https://t.co/tu5ie2elj2",0.102,0.085,0.813,0.1027,2018-02-02 20:49:16+00:00
CNN,"President Trump's pick to be US ambassador to Singapore, KT McFarland, has asked the President to withdraw her nomi… https://t.co/sjxd4E6QVF",0.0,0.0,1.0,0.0,2018-02-02 20:53:56+00:00
CNN,"President Trump's pick to be US ambassador to Singapore, KT McFarland, has asked the President to withdraw her nomi… https://t.co/sjxd4E6QVF",0.0,0.0,1.0,0.0,2018-02-02 20:53:56+00:00
nytimes,"2. ""Zora Neale Hurston Fieldwork Footage"" (1928): The author and anthropologist's look at ordinary black Southerner… https://t.co/fH92EvgSL7",0.0,0.0,1.0,0.0,2018-02-02 20:55:00+00:00
nytimes,"2. ""Zora Neale Hurston Fieldwork Footage"" (1928): The author and anthropologist's look at ordinary black Southerner… https://t.co/fH92EvgSL7",0.0,0.0,1.0,0.0,2018-02-02 20:55:00+00:00
FoxNews,Dow drops more than 600 points; @GerriWillisFBN discusses with @ShepNewsTeam. https://t.co/JtMGUw2LTW,0.0,0.0,1.0,0.0,2018-02-02 20:59:04+00:00
FoxNews,Dow drops more than 600 points; @GerriWillisFBN discusses with @ShepNewsTeam. https://t.co/JtMGUw2LTW,0.0,0.0,1.0,0.0,2018-02-02 20:59:04+00:00
FoxNews,"TONIGHT on ""Special Report,"" @DevinNunes speaks exclusively to @BretBaier  - Tune in at 6p ET on Fox News Channel. https://t.co/jB06HKnAz5",0.13,0.0,0.87,0.4019,2018-02-02 21:00:02+00:00
FoxNews,"TONIGHT on ""Special Report,"" @DevinNunes speaks exclusively to @BretBaier  - Tune in at 6p ET on Fox News Channel. https://t.co/jB06HKnAz5",0.13,0.0,0.87,0.4019,2018-02-02 21:00:02+00:00
CNN,The Arizona House of Representatives voted nearly unanimously to oust Republican Rep. Don Shooter after a report fo… https://t.co/l31rJyKENO,0.0,0.0,1.0,0.0,2018-02-02 21:01:10+00:00
CNN,The Arizona House of Representatives voted nearly unanimously to oust Republican Rep. Don Shooter after a report fo… https://t.co/l31rJyKENO,0.0,0.0,1.0,0.0,2018-02-02 21:01:10+00:00
nytimes,"What if your employer made you wear a wristband that tracked your every move, and that even nudged you when it judg… https://t.co/yERq79UXlk",0.0,0.0,1.0,0.0,2018-02-02 21:05:40+00:00
nytimes,"What if your employer made you wear a wristband that tracked your every move, and that even nudged you when it judg… https://t.co/yERq79UXlk",0.0,0.0,1.0,0.0,2018-02-02 21:05:40+00:00
